#OTU ID	M03909
Otu1	20
Otu6	7
Otu15	5
Otu11	3
Otu22	3
Otu7	3
Otu9	2
Otu33	2
Otu16	2
Otu3	2
Otu2	2
Otu44	2
Otu12	2
Otu4	2
Otu20	1
Otu21	1
Otu45	1
Otu10	1
Otu30	1
Otu29	1
Otu43	1
Otu32	1
Otu23	1
Otu46	1
Otu27	1
Otu31	1
Otu19	1
Otu28	1
Otu36	1
Otu35	1
Otu34	1
Otu41	1
Otu47	1
Otu13	1
Otu5	1
Otu26	1
Otu24	1
Otu37	1
Otu40	1
Otu18	1
Otu17	1
Otu38	1
Otu42	1
Otu25	1
Otu39	1
